-0.610370	-0.427259	-0.244148	5.554368	-3.112888	0.549333	-1.098666	-0.793481	-0.549333	-2.685629	1.464888	0.061037	-7.385479	3.723258	-1.159703	-1.709036	0.061037	-0.732444	-0.549333	2.807703	-0.366222	
-0.427259	0.793481	-0.183111	5.493331	-1.831110	0.549333	-1.220740	0.427259	-0.671407	-2.868740	2.685629	0.061037	-7.873775	4.455702	-0.305185	-1.342814	1.220740	-0.427259	-0.610370	3.723258	0.488296	
-0.183111	1.220740	-0.122074	5.554368	-1.464888	0.610370	-1.220740	0.793481	-0.732444	-2.746666	3.051851	0.000000	-7.995849	4.699850	-0.061037	-1.220740	1.464888	-0.366222	-0.610370	3.967406	0.732444	
0.000000	1.342814	-0.122074	5.554368	-1.342814	0.610370	-1.159703	0.976592	-0.732444	-2.746666	3.173925	0.000000	-8.117923	4.760887	0.000000	-1.159703	1.586962	-0.305185	-0.671407	4.028443	0.793481	
-0.061037	1.281777	-0.122074	5.554368	-1.403851	0.610370	-1.159703	0.976592	-0.732444	-2.868740	3.051851	0.000000	-8.056886	4.638813	-0.061037	-1.281777	1.525925	-0.366222	-0.732444	3.845332	0.732444	
-0.427259	1.037629	-0.061037	5.371257	-1.709036	0.671407	-1.464888	0.610370	-0.610370	-2.990814	2.746666	0.122074	-7.873775	4.333628	-0.122074	-1.464888	1.281777	-0.366222	-0.732444	3.540147	0.671407	
-0.976592	0.732444	-0.061037	5.127109	-2.014221	0.732444	-1.586962	0.305185	-0.488296	-3.173925	2.502518	0.305185	-7.629627	4.089480	-0.183111	-1.709036	1.098666	-0.305185	-0.793481	3.295999	0.610370	
-1.403851	0.610370	0.122074	5.005035	-2.136296	0.854518	-1.770073	0.183111	-0.305185	-3.234962	2.380444	0.488296	-7.446516	3.967406	-0.122074	-1.892147	0.976592	-0.244148	-0.793481	3.051851	0.671407	
-1.403851	0.671407	0.305185	4.882961	-2.014221	0.976592	-1.892147	0.366222	-0.183111	-3.357036	2.441481	0.610370	-7.324442	3.967406	0.000000	-1.953184	1.098666	-0.061037	-0.793481	3.051851	0.793481	
-1.403851	0.671407	0.305185	4.882961	-2.014221	0.976592	-1.892147	0.366222	-0.183111	-3.357036	2.441481	0.610370	-7.324442	3.967406	0.000000	-1.953184	1.098666	-0.061037	-0.793481	3.051851	0.793481	
-0.671407	1.098666	0.488296	5.066072	-1.525925	1.159703	-1.586962	0.793481	-0.061037	-3.051851	2.929777	0.671407	-7.385479	4.455702	0.244148	-1.586962	1.342814	0.183111	-0.610370	3.418073	1.098666	
-0.671407	1.098666	0.488296	5.066072	-1.525925	1.159703	-1.586962	0.793481	-0.061037	-3.051851	2.929777	0.671407	-7.385479	4.455702	0.244148	-1.586962	1.342814	0.183111	-0.610370	3.418073	1.098666	
